ASIN List,Campaign Id,Campaign Name,Brand Name,Campaign Start Date,Campaign End Date,Commission Rate,Campaign Budget,Budget Remaining,Available Slot,Total Slot,Recommended
"[B0GSVXYJXJ, B0F32G98RL, B0GSVY2LT6, B0FB8BSBDM, B0F4X2SCN1, B0GSW1S42J, B0F32D2416, B0F32G1KP4, B0F17B2NDX, B0GHMV8PN7, B0GSVQHVJK, B0GHMRHRYM, B0FB7Z1GT8, B0GHN4HWNK, B0F32J998F, B0F17RHM94, B0GHN2CZ1K, B0GSW55YF8, B0FB8PML7K, B0F17B3PMH, B0GF76SQXT, B0FB82Y3F2, B0F177J539, B0GSVXBZLN, B0F32JR9NQ, B0GSW53Y4G, B0GHMRHRZB, B0FB8FXSB2, B0GF76Q28N, B0GSVTHCT8, B0GHN998MM, B0GF77YQSK, B0GSVXZV4J, B0GHMZPXW7, B0DZ22HX7M, B0GHMWDZCH, B0DZ23DWYQ, B0F4WS24Q7, B0GHN555YL, B0GHND5YYD, B0DZ1ZDGRJ, B0GSW2R4HX, B0F4WNVTC3, B0GHN2B4YF, B0GSVYDFLS, B0GF75HVYV, B0F4WQ1L58, B0GF76BLT4, B0F4WNN2T4, B0F32HTJ3Z, B0GF7D3PZ3, B0GSVYHKJR, B0GHND82R8, B0F32HQ53P, B0GSVX1QVY, B0GF6W65JD, B0GHNDZF3P, B0GSW13G88, B0GHN28BZR, B0GF79B57L, B0GSVV3DQT, B0F4WTBF1B, B0GF76SQZT, B0F32HBLVY, B0F17GBFT1, B0GF7JV85W, B0GSVX2QCP, B0GSVY3PCG, B0GSW54Y89, B0GHMSB9HB, B0GF7FK9KP, B0FB8NRRMJ, B0GSVTZWZM, B0FB88H1TG, B0F32HW2L7, B0F32K34ND, B0F17FMY3T, B0DZ1ZYS4B, B0GF72FM2T, B0GHN4H9FG, B0GSW36B4R, B0F4WLQCKF, B0GF71RYCY, B0F32K2K5K, B0F4WW6JXW, B0GHN516HW, B0GSVW9G7K, B0GSW55C6G, B0F17PM9F4, B0GHMXMW9P, B0F4WTZ9W9, B0F32JXHP3, B0GHMYP48F, B0GSVVG44L, B0GSVSDSN1, B0GSVW18B8, B0F4WLPY7J, B0FF41L125, B0GHN9G1PN, B0F32HMBCS, B0GSW38ZJ4, B0GHMW6SS8, B0FB8N9BC7, B0FB84XYRG, B0F32HLGHX, B0F4WY9TLC, B0GF715L6M, B0GF7BZ457, B0GSVPWMT4, B0F32HMR1D, B0F32DQRTH, B0GSW2LR23, B0GSVZ4VHN, B0F17S6C1L, B0GSVXFFLV, B0GSVYWQ2Z, B0F4WXFKY4, B0GHMTVLP4, B0F17JXC4G, B0GHMW6SSV, B0FB8JC8NG, B0FB7VG3V5, B0GF7MRJVF, B0GHMZGDV4, B0GHMZHZN5, B0GF74R8XH, B0GSVV88X6, B0F4WZLGH6, B0GHN8F4D1, B0GHMTYL9C, B0GF6X21L5, B0F32HMR4W, B0F32D4FHJ, B0GHNT1L3X, B0GHMYMYQC, B0GSVYJCGX, B0GSW534NL, B0F4WVDJG2, B0GHN53D2J, B0GSVSPY54, B0FB8PWRR2, B0F32GR6SW, B0GSW2QX8R, B0F32HBRMX, B0FB8FR92C, B0FB8S6DJT, B0GSVTVRQ1, B0F4WLP4TT, B0GSVWZ7J9, B0F64P7DN9, B0GSW1TPLW, B0GF78M2BW, B0GF711HYH, B0FB86TM3Q, B0GSVQ9V3R]",amzn1.campaign.87680PQUZHOC,系带短裙2021-3.18-佣金15%,Talakeno,2026-03-20,2027-01-30,15.00%,5000.0,5000.0,32,800,false
[B0GKLVXZ4V],amzn1.campaign.1MI48HPFJ0LAR,20% Commission | ARFUNY Dog Mushroom Chews | B0GKLVXZ4V,SANTKOL,2026-03-20,2027-03-20,20.00%,5000.0,4940.82,0,800,false
"[B0GSQY291Z, B0FWC1WFZB, B0FWC1QKZ4, B0FWC5TDXQ, B0FWC2FKVN, B0FWC1QKZ5, B0FWBZ3CRQ, B0FWBYN6LD, B0FWC57JMP, B0FWC68K4F, B0FWC5TKZF, B0FWC28B21, B0FWBZ43TQ, B0FWC5TJCK, B0FWBZ3KJQ, B0FWC29M93, B0FWC2JVHC, B0FWC29M96, B0FWC336R1, B0FWC68WGR, B0FWC8F3W4, B0FWC2WYPS, B0FWC66QVC, B0FWC4D6NS, B0FWC86PBG, B0FWC6BZ9T, B0FWC4K2ZQ, B0FWC33M7G, B0FWC5336F, B0FWC5VP8D, B0FWC1YWZX, B0FWC2RYH1, B0FWC1719M, B0FWBZ2P3M, B0FWC4KDZJ, B0FWC7829G, B0FWC7XMCF, B0FWC2LZ36, B0FWC2KKPZ, B0FWBZ4XJC, B0FWC6VNSY, B0FWC58CTM, B0FWC4TCDV, B0FWC4LQHG, B0FWC2DCVR, B0FWC2FWKV, B0FWC4Q5QH, B0FWC7BBHC, B0FWC2ZPJW, B0FWC73L3S, B0FWC41Z3R, B0FWC5NVP6, B0FWBZ42PD, B0FWC2DCVN, B0FWC3415M, B0FWC6B7JW, B0FWBZ4WZ4, B0FWC6B7JX, B0FWC58HZ1, B0FWC79RJQ, B0FWBX38VX, B0FWC2X2R2, B0FWC3TMLC, B0FWC55R3R, B0FWC2X5LQ, B0FWC1FQJM, B0FWC7X68F, B0FWBV21WR, B0FWC2DTMG, B0FWC2Z99N, B0FWC5X3SV, B0FWC23SMP, B0FWC5G94R, B0FWC7DZ5P, B0FWC53Z9Z, B0FWBYFN7F, B0FWC2NPGN, B0FWBY9GLS, B0FWBYL21X, B0FWC2Z99X]",amzn1.campaign.7D9QG2L8AESW,Exclusive high commission invitation for cooperation,BUEUPU,2026-03-20,2027-03-20,10.00%,5000.0,4912.58,27,800,false
"[B0DHQSN3JS, B0DRFXHCCY, B0BNYG9CL5, B0DHQVH9CF, B0DHQNS1B1, B0C96FJXPK, B0DHQP1PY6, B0DHQT2SHT, B0DHQPBGMK, B0DGX9JLWZ, B0DHQSPKV2, B0BLMMH27T, B0DHQVDTF7, B0FKNCZG81, B0BNYJXQ7T, B0BNYKQBM8, B0BNYTVCHN, B0DRFZ8K33, B0FKNDMMDW, B0DRFYHDXB, B0BLMYVKN8, B0DJ16QKG7]",amzn1.campaign.2XPK9TMGPQS6B,OIN FK FORKICKS’ TREND COLLECTION AND EARN HIGH COMMISSIONS,FK FORKICKS,2026-03-18,2027-03-01,15.39%,5000.0,5000.0,92,800,false
"[B0GSVXYJXJ, B0F32G98RL, B0GSVY2LT6, B0FB8BSBDM, B0F4X2SCN1, B0GSW1S42J, B0F32D2416, B0F32G1KP4, B0F17B2NDX, B0GHMV8PN7, B0GSVQHVJK, B0GHMRHRYM, B0FB7Z1GT8, B0GHN4HWNK, B0F32J998F, B0F17RHM94, B0GHN2CZ1K, B0GSW55YF8, B0FB8PML7K, B0F17B3PMH, B0GF76SQXT, B0FB82Y3F2, B0F177J539, B0GSVXBZLN, B0F32JR9NQ, B0GSW53Y4G, B0GHMRHRZB, B0FB8FXSB2, B0GF76Q28N, B0GSVTHCT8, B0GHN998MM, B0GF77YQSK, B0GSVXZV4J, B0GHMZPXW7, B0DZ22HX7M, B0GHMWDZCH, B0DZ23DWYQ, B0F4WS24Q7, B0GHN555YL, B0GHND5YYD, B0DZ1ZDGRJ, B0GSW2R4HX, B0F4WNVTC3, B0GHN2B4YF, B0GSVYDFLS, B0GF75HVYV, B0F4WQ1L58, B0GF76BLT4, B0F4WNN2T4, B0F32HTJ3Z, B0GF7D3PZ3, B0GSVYHKJR, B0GHND82R8, B0F32HQ53P, B0GSVX1QVY, B0GF6W65JD, B0GHNDZF3P, B0GSW13G88, B0GHN28BZR, B0GF79B57L, B0GSVV3DQT, B0F4WTBF1B, B0GF76SQZT, B0F32HBLVY, B0F17GBFT1, B0GF7JV85W, B0GSVX2QCP, B0GSVY3PCG, B0GSW54Y89, B0GHMSB9HB, B0GF7FK9KP, B0FB8NRRMJ, B0GSVTZWZM, B0FB88H1TG, B0F32HW2L7, B0F32K34ND, B0F17FMY3T, B0DZ1ZYS4B, B0GF72FM2T, B0GHN4H9FG, B0GSW36B4R, B0F4WLQCKF, B0GF71RYCY, B0F32K2K5K, B0F4WW6JXW, B0GHN516HW, B0GSVW9G7K, B0GSW55C6G, B0F17PM9F4, B0GHMXMW9P, B0F4WTZ9W9, B0F32JXHP3, B0GHMYP48F, B0GSVVG44L, B0GSVSDSN1, B0GSVW18B8, B0F4WLPY7J, B0FF41L125, B0GHN9G1PN, B0F32HMBCS, B0GSW38ZJ4, B0GHMW6SS8, B0FB8N9BC7, B0FB84XYRG, B0F32HLGHX, B0F4WY9TLC, B0GF715L6M, B0GF7BZ457, B0GSVPWMT4, B0F32HMR1D, B0F32DQRTH, B0GSW2LR23, B0GSVZ4VHN, B0F17S6C1L, B0GSVXFFLV, B0GSVYWQ2Z, B0F4WXFKY4, B0GHMTVLP4, B0F17JXC4G, B0GHMW6SSV, B0FB8JC8NG, B0FB7VG3V5, B0GF7MRJVF, B0GHMZGDV4, B0GHMZHZN5, B0GF74R8XH, B0GSVV88X6, B0F4WZLGH6, B0GHN8F4D1, B0GHMTYL9C, B0GF6X21L5, B0F32HMR4W, B0F32D4FHJ, B0GHNT1L3X, B0GHMYMYQC, B0GSVYJCGX, B0GSW534NL, B0F4WVDJG2, B0GHN53D2J, B0GSVSPY54, B0FB8PWRR2, B0F32GR6SW, B0GSW2QX8R, B0F32HBRMX, B0FB8FR92C, B0FB8S6DJT, B0GSVTVRQ1, B0F4WLP4TT, B0GSVWZ7J9, B0F64P7DN9, B0GSW1TPLW, B0GF78M2BW, B0GF711HYH, B0FB86TM3Q, B0GSVQ9V3R]",amzn1.campaign.21ONJ45HI8BD2,系带短裙2021-3.18-佣金10%,Talakeno,2026-03-20,2026-09-30,10.00%,5000.0,5000.0,33,800,false
"[B0F43Z8PXM, B0DXSQPW2G, B0FRFB5GMT, B0DSVRBF8K, B0FJL66DRS, B0F2SZHBC3, B0DFSCW1C8, B0D53YPJRP, B0FBWGDZVD, B0FQNW4Y2D, B0D53XN4HQ, B0G2WSJK9N, B0FZQN412F, B0FRF9GW3T, B0FRF56TBV, B0FDVDY1XD, B0G2WPM3SQ, B0F43WG9MQ, B0FBVYSL6T, B0FRFJGZVG, B0FVX1LN7M, B0DFSRB4VC, B0FVWW78GL, B0DSVT49C4, B0DC2J6H33, B0G2WNFW6N, B0G18SKXMQ, B0F1FPDKX9, B0FRDYXHFK, B0FD2C8PV8, B0DC3P3SDJ, B0FRD899QF, B0FD21YQTS, B0FRM58HVS, B0FRF9MYK2, B0FJL8KFVX, B0D53W37BM, B0DXTWP6YW, B0DWZQPT9S, B0FRDZRSXJ, B0FVWWHWHN, B0DWZY7BXH]",amzn1.campaign.35LKLCRCA7ZPF,EWX Silicone mat,EWX,2026-03-20,2026-12-31,10.00%,5000.0,4982.99,0,800,false
"[B0DHQSN3JS, B0DRFXHCCY, B0BNYG9CL5, B0DHQVH9CF, B0DHQNS1B1, B0C96FJXPK, B0DHQP1PY6, B0DHQT2SHT, B0DHQPBGMK, B0DGX9JLWZ, B0DHQSPKV2, B0BLMMH27T, B0DHQVDTF7, B0FKNCZG81, B0BNYJXQ7T, B0BNYKQBM8, B0BNYTVCHN, B0DRFZ8K33, B0FKNDMMDW, B0DRFYHDXB, B0BLMYVKN8, B0DJ16QKG7]",amzn1.campaign.8J8LWWRY9VP6,OIN FK FORKICKS’ TREND COLLECTION AND EARN HIGH COMMISSIONS,FK FORKICKS,2026-03-18,2027-03-01,15.38%,5000.0,5000.0,99,800,false
"[B0DHQSN3JS, B0DRFXHCCY, B0BNYG9CL5, B0DHQVH9CF, B0DHQNS1B1, B0C96FJXPK, B0DHQP1PY6, B0DHQT2SHT, B0DHQPBGMK, B0DGX9JLWZ, B0DHQSPKV2, B0BLMMH27T, B0DHQVDTF7, B0FKNCZG81, B0BNYJXQ7T, B0BNYKQBM8, B0BNYTVCHN, B0DRFZ8K33, B0FKNDMMDW, B0DRFYHDXB, B0BLMYVKN8, B0DJ16QKG7]",amzn1.campaign.30FA910VH1DAX,OIN FK FORKICKS’ TREND COLLECTION AND EARN HIGH COMMISSIONS,FK FORKICKS,2026-03-18,2027-03-01,15.37%,5000.0,5000.0,93,800,false
"[B0G6RS9SCK, B0G6SN38FW, B0G6SJ8H9H, B0G6SQWWYK, B0G6SHBG89, B0G6RSBTG8, B0G6RKS7QG, B0G6S68GLN, B0G6SQHGD7, B0G6SBRLX1, B0G6S5X9L8, B0G6SBGQM6, B0G6SV9F38, B0G6RMXG1Y, B0G6SFCK3K, B0G6RN22GP, B0G6S3LYPQ, B0G6S3HTVP]",amzn1.campaign.1NP4O7ZJDFH7M,Review Heyfanee 9HF Mens Hawaiian 2 Piece Set + Earn 15% Commission,Heyfanee,2026-03-20,2026-10-02,15.00%,5000.0,4971.5,40,800,false
[B0FZ52LZGP],amzn1.campaign.2PRT5SAFE5RMR,Large Print Magnetic Wall Calendar - 20% Commission,Jokotha,2026-03-20,2027-03-20,20.00%,5000.0,4937.93,17,800,false
