ASIN List,Campaign Id,Campaign Name,Brand Name,Campaign Start Date,Campaign End Date,Commission Rate,Campaign Budget,Budget Remaining,Available Slot,Total Slot,Recommended
B0HGNS2LGX,amzn1.campaign.37GC3X50MHEU0,Amazon Best-Seller 12x50 Monocular Binoculars with Monthly Sales of Thousands,HuaZiChok,2026-08-28,2026-09-27,10.0,10000.0,8530.68,195.0,800.0,False
B0FNCX227L,amzn1.campaign.2Y055NAEGB0E9,Earn 15% | FNTCASE’s Best-Selling Magnetic Case | iPhone & Samsung Pro/PM/Ultra,FNTCASE,2026-08-27,2027-01-31,15.0,25000.0,25000.0,60.0,800.0,False
B0H4M49MGB,amzn1.campaign.31JUC49NN2XPX,This Smart Ice Maker Obeys Your Voice! Silonn Nugget Ice Maker with App Control,silonn,2026-08-20,2026-12-31,10.0,5000.0,2257.55,0.0,800.0,False
B0FNCZLTX6,amzn1.campaign.2UQF2X9SUQDPP,FNTCASE Clear Magnetic Cases | High-Demand iPhone & Samsung | 13%,FNTCASE,2026-08-13,2027-01-31,13.0,20000.0,19701.73,54.0,800.0,False
B0FBWFY175,amzn1.campaign.3B6ONP0PNLMZV,"Elikliv EDM4C Coin Microscope with Scale, 4.3"" Weighing Digital Magnifier",Elikliv,2026-08-05,2027-08-05,10.0,5000.0,5000.0,37.0,800.0,False
B0FBWFY175,amzn1.campaign.D424FYZ65I5J,"Elikliv EDM4C Digital Microscope with Scale, 4.3"" IPS Screen, 0.1g Precision",Elikliv,2026-05-29,2027-05-29,10.0,5000.0,4995.73,63.0,800.0,False
